term,doc1.txt,doc2.txt,doc3.txt,doc4.txt,doc5.txt
Word = الجهود, Stemming_results = [{type = STEM, morpheme = جهود}],0.0,0.03747522,0.0,0.0,0.0
Word = الحاليه, Stemming_results = [{type = STEM, morpheme = حال}],0.0,0.03747522,0.0,0.0,0.0
Word = الحديثه, Stemming_results = [{type = STEM, morpheme = حديث}],0.0,0.0,0.0,0.0,0.03681776
Word = الحراره, Stemming_results = [{type = STEM, morpheme = حرار}],0.0,0.03747522,0.0,0.0,0.0
Word = الحضريه, Stemming_results = [{type = STEM, morpheme = حضر}],0.0,0.0,0.041149262,0.0,0.0
Word = الحكومه, Stemming_results = [{type = STEM, morpheme = حكوم}],0.03618297,0.0,0.0,0.0,0.0
Word = الخبراء, Stemming_results = [{type = STEM, morpheme = خبرا}],0.029192192,0.03023477,0.0,0.0,0.0
Word = الخدمات, Stemming_results = [{type = STEM, morpheme = خدم}],0.03618297,0.0,0.0,0.0,0.0
Word = الخطر, Stemming_results = [{type = STEM, morpheme = خطر}],0.0,0.03747522,0.0,0.0,0.0
Word = الدراسات, Stemming_results = [{type = STEM, morpheme = دراس}],0.0,0.0,0.041149262,0.0,0.0
Word = الدول, Stemming_results = [{type = STEM, morpheme = دول}],0.0,0.025097592,0.027558139,0.0,0.024657283
Word = الدوليه, Stemming_results = [{type = STEM, morpheme = دول}],0.0,0.0,0.0,0.0,0.03681776
Word = الذكاء, Stemming_results = [{type = STEM, morpheme = ذكا}],0.0,0.0,0.0,0.08071586,0.0
Word = الذكي, Stemming_results = [{type = STEM, morpheme = ذك}],0.03618297,0.0,0.0,0.0,0.0
Word = الذكيه, Stemming_results = [{type = STEM, morpheme = ذك}],0.0,0.0,0.0,0.08071586,0.0
Word = الرقمي, Stemming_results = [{type = STEM, morpheme = رقم}],0.029192192,0.0,0.033198964,0.0,0.0
Word = الرقميه, Stemming_results = [{type = STEM, morpheme = رقم}],0.03618297,0.0,0.0,0.0,0.0
Word = الرياضه, Stemming_results = [{type = STEM, morpheme = رياض}],0.0,0.0,0.0,0.0,0.03681776
Word = الرياضيه, Stemming_results = [{type = STEM, morpheme = رياض}],0.0,0.0,0.0,0.0,0.07363552
Word = السؤال, Stemming_results = [{type = STEM, morpheme = ساال}],0.0,0.0,0.0,0.04035793,0.0
Word = السعوديه, Stemming_results = [{type = STEM, morpheme = سعود}],0.03618297,0.0,0.0,0.0,0.0
Word = السنوات, Stemming_results = [{type = STEM, morpheme = سنو}],0.024232157,0.025097592,0.0,0.0,0.024657283
Word = السيارات, Stemming_results = [{type = STEM, morpheme = سيار}],0.0,0.0,0.0,0.04035793,0.0
Word = الشركات, Stemming_results = [{type = STEM, morpheme = شرك}],0.03618297,0.0,0.0,0.0,0.0
Word = الشعوب, Stemming_results = [{type = STEM, morpheme = شعوب}],0.0,0.0,0.0,0.0,0.03681776
Word = الشمسيه, Stemming_results = [{type = STEM, morpheme = شمس}],0.0,0.03747522,0.0,0.0,0.0
Word = الطاقه, Stemming_results = [{type = STEM, morpheme = طاق}],0.0,0.03747522,0.0,0.0,0.0
Word = الطريق, Stemming_results = [{type = STEM, morpheme = طريق}],0.0,0.0,0.041149262,0.0,0.0
Word = العالم, Stemming_results = [{type = STEM, morpheme = عالم}],0.0,0.03023477,0.0,0.0,0.029704336
Word = العاملين, Stemming_results = [{type = STEM, morpheme = عامل}],0.0,0.0,0.0,0.04035793,0.0
Word = العامه, Stemming_results = [{type = STEM, morpheme = عام}],0.03618297,0.0,0.0,0.0,0.0
Word = العداله, Stemming_results = [{type = STEM, morpheme = عدال}],0.0,0.0,0.041149262,0.0,0.0
Word = العديد, Stemming_results = [{type = STEM, morpheme = عديد}],0.029192192,0.0,0.0,0.0,0.029704336
Word = العرب, Stemming_results = [{type = STEM, morpheme = عرب}],0.0,0.0,0.0,0.0,0.03681776
Word = العربي, Stemming_results = [{type = STEM, morpheme = عرب}],0.0,0.0,0.0,0.0,0.07363552
Word = العربيه, Stemming_results = [{type = STEM, morpheme = عرب}],0.020384854,0.04222577,0.023182776,0.0,0.020742483
Word = الفجوه, Stemming_results = [{type = STEM, morpheme = فج}],0.0,0.0,0.0,0.04035793,0.0
Word = الفحم, Stemming_results = [{type = STEM, morpheme = فحم}],0.0,0.03747522,0.0,0.0,0.0
Word = القادمه, Stemming_results = [{type = STEM, morpheme = قادم}],0.0,0.07495044,0.0,0.0,0.0
Word = القدم, Stemming_results = [{type = STEM, morpheme = قدم}],0.0,0.0,0.0,0.0,0.03681776
Word = القري, Stemming_results = [{type = STEM, morpheme = قر}],0.0,0.0,0.041149262,0.0,0.0
Word = القطاعات, Stemming_results = [{type = STEM, morpheme = قطاع}],0.03618297,0.0,0.0,0.0,0.0
Word = القياده, Stemming_results = [{type = STEM, morpheme = قياد}],0.0,0.0,0.0,0.04035793,0.0
Word = الكربونيه, Stemming_results = [{type = STEM, morpheme = كربون}],0.0,0.03747522,0.0,0.0,0.0
Word = المؤسسات, Stemming_results = [{type = STEM, morpheme = ماسس}],0.0,0.0,0.0,0.04035793,0.0
Word = المتجدده, Stemming_results = [{type = STEM, morpheme = متجدد}],0.0,0.03747522,0.0,0.0,0.0
Word = المجتمعيه, Stemming_results = [{type = STEM, morpheme = مجتمع}],0.0,0.0,0.041149262,0.0,0.0
Word = المحتاجين, Stemming_results = [{type = STEM, morpheme = محتاج}],0.0,0.0,0.041149262,0.0,0.0
Word = المختصون, Stemming_results = [{type = STEM, morpheme = مختص}],0.0,0.0,0.0,0.0,0.03681776
Word = المدنيه, Stemming_results = [{type = STEM, morpheme = مدن}],0.0,0.0,0.041149262,0.0,0.0
Word = المراقبون, Stemming_results = [{type = STEM, morpheme = مراقب}],0.0,0.0,0.041149262,0.0,0.0
Word = المراه, Stemming_results = [{type = STEM, morpheme = مرا}],0.0,0.0,0.041149262,0.0,0.0
Word = المستقبل, Stemming_results = [{type = STEM, morpheme = مستقبل}],0.0,0.0,0.0,0.04035793,0.0
Word = المطروح, Stemming_results = [{type = STEM, morpheme = مطروح}],0.0,0.0,0.0,0.04035793,0.0
Word = المعلومات, Stemming_results = [{type = STEM, morpheme = معلوم}],0.03618297,0.0,0.0,0.0,0.0
Word = المعيشه, Stemming_results = [{type = STEM, morpheme = معيش}],0.0,0.0,0.041149262,0.0,0.0
Word = المغرب, Stemming_results = [{type = STEM, morpheme = مغرب}],0.0,0.03747522,0.0,0.0,0.0
Word = الملاعب, Stemming_results = [{type = STEM, morpheme = ملاعب}],0.0,0.0,0.0,0.0,0.03681776
Word = المملكه, Stemming_results = [{type = STEM, morpheme = مملك}],0.03618297,0.0,0.0,0.0,0.0
Word = المناخي, Stemming_results = [{type = STEM, morpheme = مناخ}],0.0,0.03747522,0.0,0.0,0.0
Word = المناطق, Stemming_results = [{type = STEM, morpheme = مناطق}],0.0,0.0,0.041149262,0.0,0.0
Word = المناهج, Stemming_results = [{type = STEM, morpheme = مناهج}],0.0,0.0,0.0,0.04035793,0.0
Word = المنتخبات, Stemming_results = [{type = STEM, morpheme = منتخب}],0.0,0.0,0.0,0.0,0.03681776
Word = المنطقه, Stemming_results = [{type = STEM, morpheme = منطق}],0.0,0.03747522,0.0,0.0,0.0
Word = المهارات, Stemming_results = [{type = STEM, morpheme = مهار}],0.0,0.0,0.0,0.04035793,0.0
Word = الناشئه, Stemming_results = [{type = STEM, morpheme = ناشا}],0.03618297,0.0,0.0,0.0,0.0
Word = النقدي, Stemming_results = [{type = STEM, morpheme = نقد}],0.0,0.0,0.0,0.04035793,0.0
Word = الهواتف, Stemming_results = [{type = STEM, morpheme = هواتف}],0.0,0.0,0.0,0.04035793,0.0
Word = الوحده, Stemming_results = [{type = STEM, morpheme = وحد}],0.0,0.0,0.0,0.0,0.03681776
Word = الوطني, Stemming_results = [{type = STEM, morpheme = وطن}],0.0,0.0,0.0,0.0,0.03681776
Word = الوطنيه, Stemming_results = [{type = STEM, morpheme = وطن}],0.0,0.0,0.0,0.0,0.03681776
Word = الوظائف, Stemming_results = [{type = STEM, morpheme = وظااف}],0.0,0.0,0.0,0.04035793,0.0
Word = اليوميه, Stemming_results = [{type = STEM, morpheme = يوم}],0.0,0.0,0.0,0.04035793,0.0
Word = بالبنيه, Stemming_results = [{type = STEM, morpheme = بن}],0.03618297,0.0,0.0,0.0,0.0
Word = باللعبه, Stemming_results = [{type = STEM, morpheme = لعب}],0.0,0.0,0.0,0.0,0.03681776
Word = بتحديث, Stemming_results = [{type = STEM, morpheme = حديث}],0.0,0.0,0.0,0.04035793,0.0
Word = بمتابعه, Stemming_results = [{type = STEM, morpheme = تابع}],0.0,0.0,0.0,0.0,0.03681776
Word = بيئي, Stemming_results = [{type = STEM, morpheme = بيا}],0.0,0.03747522,0.0,0.0,0.0
Word = تتوفر, Stemming_results = [{type = STEM, morpheme = وفر}],0.0,0.0,0.041149262,0.0,0.0
Word = تحتاج, Stemming_results = [{type = STEM, morpheme = تحتاج}],0.03618297,0.0,0.0,0.0,0.0
Word = تحديات, Stemming_results = [{type = STEM, morpheme = تحدي}],0.03618297,0.0,0.0,0.0,0.0
Word = تحسين, Stemming_results = [{type = STEM, morpheme = تحس}],0.0,0.0,0.041149262,0.0,0.0
Word = تحليل, Stemming_results = [{type = STEM, morpheme = تحليل}],0.0,0.0,0.0,0.04035793,0.0
Word = تحولا, Stemming_results = [{type = STEM, morpheme = تحول}],0.03618297,0.0,0.0,0.0,0.0
Word = تسعي, Stemming_results = [{type = STEM, morpheme = تسع}],0.0,0.0,0.041149262,0.0,0.0
Word = تشجيع, Stemming_results = [{type = STEM, morpheme = تشجيع}],0.03618297,0.0,0.0,0.0,0.0
Word = تشهد, Stemming_results = [{type = STEM, morpheme = تشهد}],0.0,0.0,0.0,0.0,0.03681776
Word = تطورا, Stemming_results = [{type = STEM, morpheme = تطور}],0.0,0.0,0.0,0.0,0.03681776
Word = تطوير, Stemming_results = [{type = STEM, morpheme = تطوير}],0.0,0.0,0.0,0.0,0.03681776
Word = تظهر, Stemming_results = [{type = STEM, morpheme = تظهر}],0.0,0.0,0.041149262,0.0,0.0
Word = تعتمد, Stemming_results = [{type = STEM, morpheme = تعتمد}],0.03618297,0.0,0.0,0.0,0.0
Word = تعكس, Stemming_results = [{type = STEM, morpheme = تعكس}],0.0,0.0,0.0,0.0,0.03681776
Word = تعمل, Stemming_results = [{type = STEM, morpheme = تعمل}],0.03618297,0.0,0.0,0.0,0.0
Word = تقليل, Stemming_results = [{type = STEM, morpheme = تقليل}],0.0,0.07495044,0.0,0.0,0.0
Word = تمكين, Stemming_results = [{type = STEM, morpheme = تمك}],0.0,0.0,0.041149262,0.0,0.0
Word = تهدف, Stemming_results = [{type = STEM, morpheme = تهدف}],0.0,0.03747522,0.0,0.0,0.0
Word = تواجه, Stemming_results = [{type = STEM, morpheme = تواج}],0.0,0.03747522,0.0,0.0,0.0
Word = توصي, Stemming_results = [{type = STEM, morpheme = توص}],0.0,0.0,0.0,0.04035793,0.0
Word = جديده, Stemming_results = [{type = STEM, morpheme = جديد}],0.029192192,0.0,0.0,0.032560524,0.0
Word = جزءا, Stemming_results = [{type = STEM, morpheme = جزا}],0.0,0.0,0.0,0.04035793,0.0
Word = جماهيريه, Stemming_results = [{type = STEM, morpheme = جماهير}],0.0,0.0,0.0,0.0,0.03681776
Word = حقيقيا, Stemming_results = [{type = STEM, morpheme = حقيقي}],0.0,0.0,0.0,0.0,0.03681776
Word = حياتنا, Stemming_results = [{type = STEM, morpheme = حيات}],0.0,0.0,0.0,0.04035793,0.0
Word = درجات, Stemming_results = [{type = STEM, morpheme = درج}],0.0,0.03747522,0.0,0.0,0.0
Word = دعم, Stemming_results = [{type = STEM, morpheme = دعم}],0.0,0.0,0.041149262,0.0,0.0
Word = ذاتيه, Stemming_results = [{type = STEM, morpheme = ذات}],0.0,0.0,0.0,0.04035793,0.0
Word = ذوي, Stemming_results = [{type = STEM, morpheme = ذو}],0.0,0.0,0.0,0.04035793,0.0
Word = رؤيه, Stemming_results = [{type = STEM, morpheme = را}],0.03618297,0.0,0.0,0.0,0.0
Word = رقميا, Stemming_results = [{type = STEM, morpheme = رقمي}],0.03618297,0.0,0.0,0.0,0.0
Word = رقميه, Stemming_results = [{type = STEM, morpheme = رقم}],0.0,0.0,0.041149262,0.0,0.0
Word = روح, Stemming_results = [{type = STEM, morpheme = روح}],0.0,0.0,0.0,0.0,0.03681776
Word = زياده, Stemming_results = [{type = STEM, morpheme = زياد}],0.03618297,0.0,0.0,0.0,0.0
Word = سواء, Stemming_results = [{type = STEM, morpheme = سوا}],0.0,0.0,0.0,0.0,0.03681776
Word = سيؤدي, Stemming_results = [{type = STEM, morpheme = اد}],0.0,0.0,0.0,0.04035793,0.0
Word = سيخلق, Stemming_results = [{type = STEM, morpheme = خلق}],0.0,0.0,0.0,0.04035793,0.0
Word = سيساهم, Stemming_results = [{type = STEM, morpheme = سا}],0.03618297,0.0,0.0,0.0,0.0
Word = شغف, Stemming_results = [{type = STEM, morpheme = شغف}],0.0,0.0,0.0,0.0,0.03681776
Word = شهدت, Stemming_results = [{type = STEM, morpheme = شهدت}],0.03618297,0.0,0.0,0.0,0.0
Word = ضروريا, Stemming_results = [{type = STEM, morpheme = ضروري}],0.0,0.03747522,0.0,0.0,0.0
Word = عاجله, Stemming_results = [{type = STEM, morpheme = عاجل}],0.03618297,0.0,0.0,0.0,0.0
Word = عبر, Stemming_results = [{type = STEM, morpheme = عبر}],0.03618297,0.0,0.0,0.0,0.0
Word = عمل, Stemming_results = [{type = STEM, morpheme = عمل}],0.029192192,0.0,0.0,0.032560524,0.0
Word = فجوه, Stemming_results = [{type = STEM, morpheme = فج}],0.0,0.0,0.041149262,0.0,0.0
Word = فرص, Stemming_results = [{type = STEM, morpheme = فرص}],0.024232157,0.0,0.027558139,0.027028175,0.0
Word = فقدان, Stemming_results = [{type = STEM, morpheme = فقد}],0.0,0.0,0.0,0.04035793,0.0
Word = كاس, Stemming_results = [{type = STEM, morpheme = كاس}],0.0,0.0,0.0,0.0,0.03681776
Word = كافيه, Stemming_results = [{type = STEM, morpheme = كاف}],0.0,0.03747522,0.0,0.0,0.0
Word = كبيرا, Stemming_results = [{type = STEM, morpheme = كبير}],0.03618297,0.0,0.0,0.0,0.0
Word = كبيره, Stemming_results = [{type = STEM, morpheme = كبير}],0.0,0.0,0.0,0.0,0.03681776
Word = كره, Stemming_results = [{type = STEM, morpheme = كر}],0.0,0.0,0.0,0.0,0.03681776
Word = لتحسين, Stemming_results = [{type = STEM, morpheme = حس}],0.03618297,0.0,0.0,0.0,0.0
Word = لتشمل, Stemming_results = [{type = STEM, morpheme = شمل}],0.0,0.0,0.0,0.04035793,0.0
Word = لضمان, Stemming_results = [{type = STEM, morpheme = لضم}],0.0,0.03747522,0.0,0.0,0.0
Word = للاجيال, Stemming_results = [{type = STEM, morpheme = اجيال}],0.0,0.03747522,0.0,0.0,0.0
Word = للتغير, Stemming_results = [{type = STEM, morpheme = تغير}],0.0,0.03747522,0.0,0.0,0.0
Word = للتقريب, Stemming_results = [{type = STEM, morpheme = تقريب}],0.0,0.0,0.0,0.0,0.03681776
Word = للشباب, Stemming_results = [{type = STEM, morpheme = شباب}],0.03618297,0.0,0.0,0.0,0.0
Word = للطاقه, Stemming_results = [{type = STEM, morpheme = طاق}],0.0,0.03747522,0.0,0.0,0.0
Word = للطلبه, Stemming_results = [{type = STEM, morpheme = طلب}],0.0,0.0,0.041149262,0.0,0.0
Word = لمواجهه, Stemming_results = [{type = STEM, morpheme = واجه}],0.0,0.03747522,0.0,0.0,0.0
Word = لوحيه, Stemming_results = [{type = STEM, morpheme = لوح}],0.0,0.0,0.041149262,0.0,0.0
Word = مبادرات, Stemming_results = [{type = STEM, morpheme = مبادر}],0.029192192,0.0,0.033198964,0.0,0.0
Word = متزايده, Stemming_results = [{type = STEM, morpheme = زايد}],0.0,0.03747522,0.0,0.0,0.0
Word = متعلقه, Stemming_results = [{type = STEM, morpheme = علق}],0.03618297,0.0,0.0,0.0,0.0
Word = مجالات, Stemming_results = [{type = STEM, morpheme = مجال}],0.029192192,0.0,0.0,0.032560524,0.0
Word = محطات, Stemming_results = [{type = STEM, morpheme = محط}],0.0,0.03747522,0.0,0.0,0.0
Word = مختلف, Stemming_results = [{type = STEM, morpheme = مختلف}],0.03618297,0.0,0.0,0.0,0.0
Word = مستدام, Stemming_results = [{type = STEM, morpheme = مستدام}],0.0,0.03747522,0.0,0.0,0.0
Word = مستقبل, Stemming_results = [{type = STEM, morpheme = مستقبل}],0.0,0.03747522,0.0,0.0,0.0
Word = مستوي, Stemming_results = [{type = STEM, morpheme = مستو}],0.0,0.0,0.033198964,0.0,0.029704336
Word = مشروع, Stemming_results = [{type = STEM, morpheme = مشروع}],0.0,0.03747522,0.0,0.0,0.0
Word = معالجه, Stemming_results = [{type = STEM, morpheme = معالج}],0.03618297,0.0,0.0,0.0,0.0
Word = ملحوظا, Stemming_results = [{type = STEM, morpheme = ملحوظ}],0.0,0.0,0.0,0.0,0.03681776
Word = منافسا, Stemming_results = [{type = STEM, morpheme = منافس}],0.0,0.0,0.0,0.0,0.03681776
Word = مهارات, Stemming_results = [{type = STEM, morpheme = مهار}],0.0,0.0,0.0,0.04035793,0.0
Word = نور, Stemming_results = [{type = STEM, morpheme = نور}],0.0,0.03747522,0.0,0.0,0.0
Word = وارتفاع, Stemming_results = [{type = STEM, morpheme = رتفاع}],0.0,0.03747522,0.0,0.0,0.0
Word = واضحه, Stemming_results = [{type = STEM, morpheme = ضح}],0.0,0.0,0.041149262,0.0,0.0
Word = والاخرين, Stemming_results = [{type = STEM, morpheme = اخر}],0.0,0.0,0.0,0.04035793,0.0
Word = والانتماء, Stemming_results = [{type = STEM, morpheme = انتما}],0.0,0.0,0.0,0.0,0.03681776
Word = والبرمجه, Stemming_results = [{type = STEM, morpheme = برمج}],0.0,0.0,0.0,0.04035793,0.0
Word = والتحليل, Stemming_results = [{type = STEM, morpheme = تحليل}],0.03618297,0.0,0.0,0.0,0.0
Word = والتنميه, Stemming_results = [{type = STEM, morpheme = تنم}],0.0,0.0,0.041149262,0.0,0.0
Word = والذكاء, Stemming_results = [{type = STEM, morpheme = ذكا}],0.03618297,0.0,0.0,0.0,0.0
Word = والريفيه, Stemming_results = [{type = STEM, morpheme = ريف}],0.0,0.0,0.041149262,0.0,0.0
Word = والمعرفيه, Stemming_results = [{type = STEM, morpheme = معرف}],0.0,0.0,0.041149262,0.0,0.0
Word = والنفط, Stemming_results = [{type = STEM, morpheme = نفط}],0.0,0.03747522,0.0,0.0,0.0
Word = وامن, Stemming_results = [{type = STEM, morpheme = من}],0.03618297,0.0,0.0,0.0,0.0
Word = وبناء, Stemming_results = [{type = STEM, morpheme = وبنا}],0.0,0.0,0.0,0.0,0.03681776
Word = وتحظي, Stemming_results = [{type = STEM, morpheme = حظ}],0.0,0.0,0.0,0.0,0.03681776
Word = وتعزيز, Stemming_results = [{type = STEM, morpheme = عزيز}],0.0,0.0,0.0,0.0,0.03681776
Word = وتوفير, Stemming_results = [{type = STEM, morpheme = وفير}],0.0,0.0,0.041149262,0.0,0.0
Word = وخلق, Stemming_results = [{type = STEM, morpheme = وخلق}],0.03618297,0.0,0.0,0.0,0.0
Word = ورزازات, Stemming_results = [{type = STEM, morpheme = ورزاز}],0.0,0.03747522,0.0,0.0,0.0
Word = وسائل, Stemming_results = [{type = STEM, morpheme = وساال}],0.0,0.0,0.041149262,0.0,0.0
Word = وسيله, Stemming_results = [{type = STEM, morpheme = وسيل}],0.0,0.0,0.0,0.0,0.03681776
Word = وصيانه, Stemming_results = [{type = STEM, morpheme = وصيان}],0.0,0.0,0.0,0.04035793,0.0
Word = وطنيه, Stemming_results = [{type = STEM, morpheme = وطن}],0.029192192,0.03023477,0.0,0.0,0.0
Word = ويري, Stemming_results = [{type = STEM, morpheme = ر}],0.0,0.0,0.041149262,0.0,0.0
Word = ويسهم, Stemming_results = [{type = STEM, morpheme = س}],0.0,0.03747522,0.0,0.0,0.0
Word = يؤدي, Stemming_results = [{type = STEM, morpheme = ياد}],0.0,0.0,0.041149262,0.0,0.0
Word = يؤكد, Stemming_results = [{type = STEM, morpheme = ياكد}],0.03618297,0.0,0.0,0.0,0.0
Word = يجعل, Stemming_results = [{type = STEM, morpheme = يجعل}],0.0,0.0,0.0,0.0,0.03681776
Word = يحذرون, Stemming_results = [{type = STEM, morpheme = يحذر}],0.0,0.03747522,0.0,0.0,0.0
Word = يخشي, Stemming_results = [{type = STEM, morpheme = يخش}],0.0,0.0,0.0,0.04035793,0.0
Word = يري, Stemming_results = [{type = STEM, morpheme = ير}],0.0,0.0,0.0,0.032560524,0.029704336
Word = يعاني, Stemming_results = [{type = STEM, morpheme = يعان}],0.0,0.0,0.041149262,0.0,0.0
Word = يعد, Stemming_results = [{type = STEM, morpheme = يعد}],0.0,0.03747522,0.0,0.0,0.0
Word = يعيق, Stemming_results = [{type = STEM, morpheme = يعيق}],0.0,0.0,0.041149262,0.0,0.0
